ms,value
23957,673
23969,673
23981,674
23992,674
24004,673
24015,674
24026,673
24037,673
24050,673
24061,674
24072,674
24083,673
24095,674
24106,674
24118,673
24129,673
24141,673
24152,674
24163,674
24175,674
24187,674
24198,674
24209,673
24221,673
24232,674
24243,673
24255,673
24267,673
24278,673
24289,673
24300,674
24313,673
24324,673
24335,673
24347,673
24358,674
24369,674
24381,673
24393,674
24404,673
24415,673
24426,674
24438,674
24450,673
24461,674
24473,673
24484,673
24495,673
24506,674
24519,673
24530,673
24541,673
24552,674
24564,673
24575,673
24587,673
24598,673
24610,673
24621,673
24632,674
24644,673
24656,673
24667,673
24678,674
24690,673
24701,673
24713,673
24724,673
24736,673
24747,673
24758,673
24769,673
24782,673
24793,673
24804,673
24816,673
24827,673
24838,673
24850,673
24862,673
24873,674
24884,674
24895,673
24907,673
24919,673
24930,673
24942,673
24953,674
24964,673
24975,673
24988,673
24999,673
25010,673
25021,673
25033,674
25045,674
25056,674
25067,673
25079,673
25090,674
25101,674
25114,673
25125,674
25136,674
25147,674
25159,673
25170,674
25182,673
25193,673
25205,673
25216,674
25227,674
25238,674
25251,673
25262,673
25273,673
25285,674
25296,674
25307,673
25319,673
25331,674
25342,673
25353,673
25364,674
25376,674
25388,674
25399,674
25411,674
25422,674
25433,674
25445,674
25457,674
25468,674
25479,674
25490,673
25502,674
25514,674
25525,674
25536,674
25548,673
25559,673
25570,674
25583,674
25594,673
25605,674
25616,674
25628,673
25639,674
25651,673
25662,674
25674,673
25685,674
25696,674
25707,674
25720,673
25731,674
25742,673
25754,673
25765,673
25777,674
25788,673
25800,674
25811,674
25822,674
25833,673
25846,673
25857,673
25868,673
25880,674
25891,674
25902,674
25914,673
25926,673
25937,674
25948,674
25959,674
25971,674
25983,673
25994,674
26005,673
26017,674
26028,674
26039,674
26052,673
26063,674
26074,673
26085,673
26097,673
26108,673
26120,673
26131,673
26143,673
26154,673
26165,673
26177,674
26189,674
26200,673
26211,673
26223,673
26234,673
26246,673
26257,673
26269,673
26280,673
26291,673
26302,674
26315,673
26326,673
26337,673
26348,673
26360,673
26371,674
26383,673
26395,674
26406,673
26417,674
26428,673
26440,673
26452,673
26463,673
26474,673
26486,673
26497,673
26509,674
26521,673
26532,673
26543,673
26554,673
26566,673
26578,674
26589,673
26600,673
26612,673
